PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS
RN|72269933|BB806150|NB3303|ACT|2500|15|Crescent St|B|16||02155||Great 4 Bedroom Apartment conveniently located near everything in Medford. Apartment features Hardwood Floor throughout, 1.5 Bath and a Nice Kitchen. Comes with parking.The apartment is available now. For Showings call the Office/Agent or email via MLS for faster response.|8|1/11/2018 2:09:00 PM|0|Middlesex|MA|D|7|4|1|1|N|2|9000|1200|1f;1h
RN|72269901|CT009518|AC0780|ACT|2950|44|Mystic River Road|44|16|21H|02155||Exceptional Loft-like top floor condominium in bucolic setting overlooking the Mystic River in West Medford!  Newly renovated w/ tasteful finishes throughout, this chic residence features 3BR's + Den/Office, tremendous amount of natural light, hardwood floors, high end fixtures, custom window treatments and a sprawling floor plan perfect for entertaining. Gorgeous kitchen boasts white wood cabinetry, quartz countertops, top-of-the-line stainless steel appliances and Nantucket-esque blue stone tile flooring.  3 Large Bedrooms + Den/ Office are ideally situated off of the main living / entertaining area and offer en-suite baths, new carpeting, custom black out shades and designer lighting. 2 full pristine baths offer elegant tile and lighting. Laundry in Unit. 3 Parking Spaces. Private Deck overlooking the river. Central Air. Shared rear deck + yard. Steps to Commuter Rail, Whole Foods, Starbucks, Mass Ave in Arlington/ Cambridge, West Medford Square.  DO NOT MISS!|13|1/11/2018 1:30:00 PM|0|Middlesex|MA|B|7|4|2|0|Y|3|99999|2000|2f;0h
RN|72267416|B7000044|B61601|ACT|2800|29|Brewster Rd||16||02155||Amazing opportunity to rent an entire house in a fabulous location close to Rt. 93 and public transportation.  Beautiful gleaming hardwood flooring throughout first floor with  new bath and updated kitchen.  Two bedrooms on first floor with two additional bedrooms on second floor.  Closets for second floor bedrooms outside of bedrooms.  All utilities are the responsibility of the tenant.  Immediate occupancy available.|9|1/3/2018 11:15:00 AM|0|Middlesex|MA|A|8|4|1|0||1|5500|1800|1f;0h
RN|72267440|CT006541|AN3302|ACT|2400|11|Pleasant|2|16||02155||Fantastic 3bedroom with 2 levels of living just outside downtown Medford!  Spacious bedrooms, living area and fully applianced KIT.  Washer/dryer hookup in oversized bathroom for full size w/d.  1 off-street parking and on-street parking available.  Quaint and cute side street off Riverside.  Exterior shared access for grilling and lounging in summer time.  Owner occupant on 1st level looking for clean, responsible and respectful tenants.  1st month, last month and fee.  NO SECURITY NEEDED! Flexible lease options through August 31, 2018 or 5/31/2019|9|1/3/2018 12:11:00 PM|33282|Middlesex|MA|D|5|3|1|0||1|9999|1700|1f;0h
RN|72267388|CN224419|NB3599|ACT|1900|116-118|Monument Street|2|16||02155||Check out this beautiful 2 bedroom apartment in owner occupied 2 family that is close to public transportation (commuter rail to North Station and bus to Davis Square.) The second floor apartment has living room, dining room, kitchen, 2 bedrooms, bath, and HUGE outside deck. Unit has wood floors and a great working fireplace! Laundry facilities are shared with owner. Parking is on non busy Monument Street. Available Mid-January for move-in! Tenants are responsible for gas and electric!|8|1/3/2018 10:29:00 AM|1142685688|Middlesex|MA|D|6|2|1|0||0|0|0|1f;0h
RN|72267644|CT009606|AN3196|ACT|1875|3620|Mystic Valley Parkway|01|16||02155||**AVAILABLE NOW**ALL UTILITIES INCLUDED ** Spacious 850.Sq.ft+ apartment home located in convenient Mystic Valley Pkwy. This unit features an open floor-plan, 1 Spacious Bedroom with abundant closet space, and updated kitchen cabinets just to name a few. Location is key, just 2 minutes to the new Meadow Glen shopping center that includes Wegmans Supermarket and 10 min to Wellington T-Stop (Orange Line) & 12 minuets to Assembly Sq Somerville.|8|1/7/2018 4:12:00 PM|4456446|Middlesex|MA|D|3|1|1|0||1|9999|850|1f;0h
RN|72267779|CN222575|AN3527|ACT|2700|28|Curtis St|1|16||02155||Free rent for the rest of January...  New to the rental market after renovations, be the first tenants in this spruced up 3 story apartment.     The property is a side-by-side duplex, so you will have the privacy of your own front/rear entrances, and your own basement access. Shared driveway and nice back yard. Great for 4 students/young professionals. The property is located on a quiet side street, and is 1/2 mile from Tufts, Whole Foods, and Medford Sq. Super close to Rt. 93 as well.    The 1870's architecture boasts tall ceilings and detailed wood trim all over. The ground floor has all of your common areas including a large entryway, kitchen, dining room, living room, closet, and massive mudroom with back entry. The 2nd floor has 2 large bedrooms and bathroom. The 3rd floor has 2 more large bedrooms with good closet space.     Secure storage and laundry is in the basement. Rent includes 1 driveway parking spot; additional parking is available in the street, no permit required.|0|1/4/2018 10:48:00 AM|0|Middlesex|MA|B|9|4|1|0||1|8246|1800|1f;0h
RN|72269063|CN215827|NB1520|ACT|2000|30|Revere Beach Parkway|516|16|21G|02155||Bright and sunny 2 bedroom corner unit in the Parkway Plaza South! Apartment features hardwood floors throughout, laundry in unit, and a private balcony off the living room. Master bedroom has a large closest and full bath. Extra storage and closest space in the mud entry. One assigned parking spot on-site is included in the rent. This is a professionally managed building with an outdoor pool, sauna/steam room, club room, common areas and a fitness center. Station Landing is right across the street with plenty of restaurants and shopping. Easy access to Wellington T and Rt 93.|9|1/9/2018 2:00:00 PM|1572870|Middlesex|MA|D|3|2|2|0||0|1098|1098|2f;0h
RN|72154509|BB700138|BB7011|ACT|2000|20|Benedict|3|17|ESV|02145||Somerville Spacious & Modern 2 Bedroom   Walk to Sullivan Square T (Orange LINE)   INCLUDES (1) OFF STREET PARKING SPACE   Fully Applianced Eat-In-Kitchen, Hardwood Floors, Coin Operated Laundry.|12|6/1/2017 11:17:00 AM|-1675575117|Middlesex|MA|D|4|2|1|0||1|5000|1300|1f;0h
RN|71974568|G0002769|AN2574|ACT|4289|9|Medford St|varies|17||02143||10 to 12 foot ceiling heights, Ample closet space, Bathrooms featuring porcelain tile flooring and tub/shower with tile surround, Energy-saving, high-efficiency heating/cooling systems, High-efficiency lightning package, including track lightning.  Modern interior finishes contrasted against exposed concrete columns  Open-style kitchens with quartz countertops, full-height glass tile backsplashes and stainless steel appliances , Select apartments to have private balconies or roof-top terraces. Washer/dryer.  Windows up to eight feet tall with expansive city views.|4|3/18/2016 12:26:00 PM|1043431957|Middlesex|MA|D|5|2|2|0||0|0|1090|2f;0h
RN|71974569|G0002769|AN2574|ACT|3645|9|Medford St|varies|17||02143||10 to 12 foot ceiling heights  Ample closet space  Bathrooms featuring porcelain tile flooring and tub/shower with tile surround  Energy-saving, high-efficiency heating/cooling systems  High-efficiency lightning package, including track lightning.  Modern interior finishes contrasted against exposed concrete columns  Open-style kitchens with quartz countertops, full-height glass tile backsplashes and stainless steel appliances  Select apartments to have private balconies or roof-top terraces  Washer/dryer  Windows up to eight feet tall with expansive city views.|4|3/18/2016 12:26:00 PM|1043431957|Middlesex|MA|D|5|2|2|0||0|0|1020|2f;0h
RN|71974578|G0002769|AN2574|ACT|3095|9|Medford St|varies|17||02143||10 to 12 foot ceiling heights  Ample closet space  Bathrooms featuring porcelain tile flooring and tub/shower with tile surround  Energy-saving, high-efficiency heating/cooling systems  High-efficiency lightning package, including track lightning.  Modern interior finishes contrasted against exposed concrete columns  Open-style kitchens with quartz countertops, full-height glass tile backsplashes and stainless steel appliances  Select apartments to have private balconies or roof-top terraces  Washer/dryer  Windows up to eight feet tall with expansive city views.|4|3/18/2016 12:30:00 PM|1043497492|Middlesex|MA|D|4|1|1|0||0|0|1090|1f;0h
RN|72213369|CN211560|AN2045|ACT|3000|392|Washington St|3|17||02143||BACK ON THE MARKET DUE TO LEASE BREAK! 91 Walk Score! Top floor 3 bedroom, 10 minute walk to Harvard Square.  This sunny freshly painted apartment features an eat in kitchen with granite counter tops ( to be installed the week of 12/4), new stainless steel appliances, all new light fixtures, spacious living room with bay windows, three good sized bedrooms, plenty of closet space,updated bathroom, and a large rear deck. No dogs allowed.     Hardwood floors will are also going to be refinished the week of 12/4    Please email tenants of showings but no need for 24 hour notice at this time.    Tenants pay all utililties including w/s which is sub-metered. Must sign w/s form at signing of the lease.     Please note: Laundry is in the basement and is coin-op|1|8/14/2017 12:53:00 PM|101271636|Middlesex|MA|D|4|3|1|0||0|0|1000|1f;0h
RN|72226863|BB810544|AC1743|ACT|3500|10|Linden Circle|10|17|SPH|02143||New Price! New renovation in an awesome location! Be the first to enjoy this newly renovated apartment. Brand new bathroom with spa shower, glass door, and skylight. New stainless steel dishwasher & fridge. Flexible floor plan with in unit front and back stairs offers 3-4 bedrooms + dens. Freshly painted and refinished gleaming hardwood floors throughout. Large eat in tiled kitchen with separate pantry. 3 seasons porch with Boston City views. Gas Heat. Driveway offers off street parking - tandem for up to 3 cars. Yard. Laundry in basement. Ample storage. Garage available for bike storage. All of this just a 5 minute walk to Porter Square (T - Red Line). Easy walk to Davis, Harvard, & Union Squares. Quick highway access. No smokers. Owners may consider a small dog or cat. Available NOW.|24|10/8/2017 9:40:00 AM|796918192|Middlesex|MA|D|7|3|2|0|N|3|99999|99999|2f;0h
RN|72227265|G0002769|AN2574|ACT|2775|9|Medford St|varies|17||02143||10 to 12 foot ceiling heights, Ample closet space, Bathrooms featuring porcelain tile flooring and tub/shower with tile surround, Energy-saving, high-efficiency heating/cooling systems, High-efficiency lightning package, including track lightning.  Modern interior finishes contrasted against exposed concrete columns  Open-style kitchens with quartz countertops, full-height glass tile backsplashes and stainless steel appliances , Select apartments to have private balconies or roof-top terraces. Washer/dryer.  Windows up to eight feet tall with expansive city views.|4|9/12/2017 2:00:00 PM|0|Middlesex|MA|D|5|2|2|0||0|0|1090|2f;0h
RN|72227266|G0002769|AN2574|ACT|2652|9|Medford St|varies|17||02143||10 to 12 foot ceiling heights, Ample closet space, Bathrooms featuring porcelain tile flooring and tub/shower with tile surround, Energy-saving, high-efficiency heating/cooling systems, High-efficiency lightning package, including track lightning.  Modern interior finishes contrasted against exposed concrete columns  Open-style kitchens with quartz countertops, full-height glass tile backsplashes and stainless steel appliances , Select apartments to have private balconies or roof-top terraces. Washer/dryer.  Windows up to eight feet tall with expansive city views.|4|9/12/2017 2:02:00 PM|0|Middlesex|MA|D|3|1|1|0||0|0|780|1f;0h
RN|72254501|CN211498|NB1520|ACT|2900|68|Beacon|2|17||02143||Just Reduced.  Spacious, Fully Renovated 3 Bed/1 Bath with hardwoods throughout, sizable bedrooms, granite/stainless steel kitchen and laundry in unit.|9|11/10/2017 10:57:00 PM|261631|Middlesex|MA|D|6|3|1|0||0|9999|9999|1f;0h
RN|72254887|BB901280|BB7575|ACT|2400|4|Eliot|1|17|USQ|02143||Charming Two Bedroom near Harvard University and Porter Square.  This is a first floor apartment in a well maintained two family that is a few blocks to the Academy of Arts and Sciences and the Divinity School at Harvard.  It is very spacious and enjoys two large bedrooms, a living room, eat-in kitchen with a washer and dryer in the pantry. It also has a an additional room as a study or guest bedroom. There is a parking space available for $100.|10|11/13/2017 12:01:00 PM|806363388|Middlesex|MA|D|5|2|1|0||1|999|900|1f;0h
RN|72254161|BB983289|BB3270|ACT|3000|140|Orchard Street|2|17||02144||This is the location you have been waiting for! Minutes to Davis Square Red Line, Harvard Square Cambridge, award winning restaurants, clubs & cafes! Quality six room two or three bedroom second floor apartment with hardwood floors, natural wood work, modern cabinet kitchen with laundry in the unit! Many upgrades! Sunny spacious rooms plus two private porches and parking for two cars! Available for immediate occupancy! Only $3,000.|12|11/10/2017 10:22:00 AM|0|Middlesex|MA|D|6|3|1|0||2|3554|1050|1f;0h
RN|72254285|BB983289|BB3270|ACT|1500|15|Carlton Street|3|17||02143||Available for immediate occupancy and priced for fast rental! Great location minutes to Union Square, Porter Square, the Red Line, Cambridge,Harvard Square and some of today's best restaurants, cafes & clubs!   Recently renovated sunny  four room, one bedroom apartment with modern tile bath and modern cabinet kitchen! Only $1,500!|10|11/10/2017 1:41:00 PM|45178|Middlesex|MA|D|4|1|1|0||0|3680|800|1f;0h
RN|72252367|CN215638|BB9927|ACT|2100|11|Skehan St|1|17||02143||Lovely 2 bed 1 bath in Multi-Family house between Harvard, Inman, and Porter Square.  Apartment was recently renovated  Hardwood floors throughout  updated kitchen  Nice shared backyard, great for BBQs! One bedroom is actually split into two rooms- shot-gun style.  Off street parking available.  Looking for lease to Aug 31, 2018 with option to renew after.|15|11/6/2017 7:13:00 PM|0|Middlesex|MA|D|5|2|1|0|N|2|99999999|99999|1f;0h
RN|72251889|CN204094|NB3185|ACT|2850|129|Bailey Rd|1|17||02145||Beautiful 3 bedroom 1 bathroom completely renovated apartment located next to Assembly row. Unit is updated with granite counter tops, stainless steel appliances, hardwood floors throughout and laundry in unit. Great entertaining living room with attached wet bar and wine fridge. Bedrooms are good size and can accommodate queen size beds and have good closet space. Unit comes with 1 tandem off street parking spot. Parking is shared with upstairs tenants. Apartment is half mile to the brand new Assembly Row T station, shopping and restaurants. Don't miss this opportunity. Unit is available now.|10|1/13/2018 4:32:00 PM|1535|Middlesex|MA|D|5|3|1|0|N|1|99999|1100|1f;0h
RN|72248389|BB810606|NB4583|ACT|3700|20|Newbury St||17|DSQ|02144||Gut Renovated 3 Bed 1.5 Bath Single Family By Davis Square offering brand new hardwood floors throughout.  This beautiful home is filled with natural light.  Modern Kitchen with all stainless steel appliances.  New Central Air and Heating System!  Fresh paint from top to bottom. Off Street Parking for 2 cars.  Only a short distance to Davis Square and steps away from all the amenities one would need.  Shops, Dining, Nightlife and Tufts University.  In unit washer and dryer.  Available now for Move In. Perfect Roommate Situation.    Tenant Pays 1st Month's Rent, Security and 1 Month Broker Fee.|11|10/27/2017 10:31:00 AM|0|Middlesex|MA|A|8|3|1|1||2|999999|1700|1f;1h
RN|72249587|NB111610|NB2811|ACT|2200|7|dartmouth st|2|17||02145||Recently remodeld two bedroom apartment in two family home located in the  Winter hill Section of Somerville. New kitchen with  all new appliances. bath has been updated. all hardwood floors have been refinished. walk to bus stop . on Lechmere and Sullivan lines. New heating system as well. Cats are ok|5|10/31/2017 1:46:00 PM|469762035|Middlesex|MA|D|4|2|1|0||0|9999|950|1f;0h
RN|72251242|CN205112|BB2438|ACT|3200|2|Benton Rd|2|17|SPH|02143||Luxury townhouse in historic mansion surrounded by magnificent turn of the century homes. Gut renovated and designed to the highest standards in 2009/2010, winning preservation awards. Three levels of open living plan features elegant living & dining areas w/ gas fire place & detailed woodwork. Cook's kitchen has granite counter tops & custom cabinetry. Details incl. beautifully restored glass window, crown molding & HW floors. 2 Full in-suite baths and an additional half bath; Exclusive use deck. 2 off st. parking spaces. Energy efficient heat systems and windows. Finished basement. Suburban feel at the apex of Spring Hill w/ views of Boston.|12|11/3/2017 9:51:00 AM|125694561|Middlesex|MA|C|5|2|2|1|Y|2|1575|1253|2f;1h
RN|72250146|NB111966|AN2955|ACT|2100|38|Preston Rd|1|17|SPH|02143||Beautiful well cared for home in the Spring Hill area of Somerville. Large eat in kitchen with lots of sun light, gas range, refrigerator, dishwasher, garbage disposal and washer and dryer in unit.   Updated bathroom with tile and linen closet.  This unit is located on the first floor for easy access with beautiful hard wood flooring huge living room and dinning room for the holidays , freshly painted, great closet space and central air conditioning!!  Short distance to Union Square and MBTA buses at the end of the street going into Boston, green line to Lechmere station or Davis square, Come view this awesome apartment today.|7|11/1/2017 1:33:00 PM|134217727|Middlesex|MA|D|4|1|1|0|N|0|5411|1150|1f;0h
RN|72244939|CN211498|NB1520|ACT|2800|5|Albion|3|17||02145||Spacious and Gorgeously Renovated 3 Bed/1 Bath in Somerville with Gleaming Hardwoods throughout, Granite/Stainless Steel Kitchen, Washer and Dryer in unit, Large and Sunny Living Room, Modern Bathroom and Sizable Sunny Bedrooms.   Pet Friendly with no additional pet fee.  No Sec. Deposit.|9|10/21/2017 9:06:00 AM|522|Middlesex|MA|D|6|3|1|0||0|9999|9999|1f;0h
RN|72246415|BB700138|BB7011|ACT|2500|17A|Vermont Avenue|17A|17|ESV|02145||Somerville Assembly Square 2 bedroom discriminatingly renovated just steps to the T, Foss Park, Shops, Restaurants and Route 93! This unit is equipped with brand new energy efficient stainless kitchen appliances, full size in unit LG washer/dryer, and new HVAC heating/cooling system. Exquisite detail to the kitchen with granite counters and built-in bar that seats 4. You will also find bonus 2 wall mountable smart flat screen T.V.'s: a 40” in living room and 32” in the kitchen. The hardwood floors have been beautifully restored. There has been special care taken to sound proof the condo from outside ambient sounds with efficient new windows throughout. There is also private storage the basement and a fenced in common area yard and private front and back porches. (1) off street tandem parking space is included.|9|10/23/2017 12:53:00 PM|0|Middlesex|MA|D|6|2|1|0||1|9999|1176|1f;0h
RN|72246628|CN223401|NB3599|ACT|2700|36|oliver|2|17|ESV|02145||Available now.  2nd floor apartment with lots of windows and ceiling fans, making it airy, sunny and bright.  All freshly painted.  Featuring a large kitchen, updated with stainless steel appliances including refrigerator, gas stove, dishwasher, disposal and lots of cabinet space.  This unit has 7 rooms made up of three good size rooms with roomy closets, one large room for a living room/common room, dining room and bathroom.  The apartment has a nice private porch off the back of unit, a small fenced in yard, One tandem off-street parking spot and Free Laundry in building.   Walking distance to the Orange line Sullivan Sq, Assembly Row, Union Sq, Winter Hill, Inman Sq, Magoun Sq and extremely close to the Brickbottom station on the future Green line extension. Close to 93 for quick access to downtown, less than 15 minutes... with traffic!  This unit has it all.  No pets per building policy.|19|10/24/2017 3:19:00 PM|789086202|Middlesex|MA|D|7|3|1|0||1|0|1100|1f;0h
RN|72242520|CN211498|NB1520|ACT|2900|66|Beacon|2|17||02143||Just Reduced.  Spacious and Fully Renovated 3 Bed/1 Bath with Hardwoods Throughout, Sizable Bedrooms, Granite/Stainless Steel Kitchen and Laundry in Unit.  Pet Friendly.|1|10/13/2017 11:34:00 AM|0|Middlesex|MA|D|6|3|1|0||0|9999|9999|1f;0h
RN|72242279|BB700138|BB7011|ACT|2050|134|Broadway|3|17|ESV|02145||Renovated two bedroom condominium with open spacious layout, old world charm, bay windows, renovated kitchen, and common yard. Shared laundry and deeded storage in the basement. Walk to the Sullivan Square Orange Line T, Assembly Row, restaurants and easy access to major highways. This unit features gleaming hardwood floors, fantastic kitchen appliances, maple cabinets, great closet space. Rent includes heat & hot water.|20|1/5/2018 7:03:00 PM|31|Middlesex|MA|C|5|2|1|0||0|3750|900|1f;0h
RN|72243037|CN223952|AN1483|ACT|3600|52|Franklin|3|17||02145||New Construction 2+ BR, 2 FB, 2 HB Lux Townhouse/Condo on 4 levels. 5 Star Energy Rating.Master BR features MB with Whirlpool tub, custom tile, marble, large walk in closet. In-unit laundry.4th floor has 2nd bedroom and study/office room. 1st floor has a living room and direct walk out. 2nd flr. has Kitchen with granite counter tops, 5'6" custom island, custom wood cabinets and a dining/eating area. All energy efficient GE stainless steel appliances and beverage cooler. Units have 5 Mitsubishi electric heat and AC units, and on demand hot water heater. Direct access to a spacious composite deck and private patio. Maintenance free Hardi fiber cement siding w/azak trim. Top of the line Anderson A-Series insulated windows. Underground Drywell system for water drainage. Exclusive parking space for 2 cars, good storage space..Brick paver walkways, permeable driveways, professional landscaping upon completion. Easy access to shop in Cobble Hill, Assembly Row, & Union Sq area Walk to Orange|27|10/24/2017 4:17:00 PM|537427964|Middlesex|MA|B|6|3|2|2|Y|2|5500|1880|2f;2h
RN|72243204|CT004561|AC0680|ACT|3300|147|Central|3|17||02145||4 Bedroom 1 bath. Harwood floors throughout , large rooms. 3rd floor. Lots of windows and natural light. Dishwasher, disposal. Freshly painted. Gas stove. On bus route. Close to Davis Square and Assembly Square. Close to Red, Orange and Green lines. No pets. No Smoking. 1st and Security. Half month fee.|7|10/15/2017 8:31:00 PM|0|Middlesex|MA|D|6|4|1|0||0|7000|1600|1f;0h
RN|72240928|CT002478|BB3282|ACT|1800|53|Concord Ave|2|17||02143||Enjoy this charming 1.5 Bedroom in a killer location! Located on a great street moments to Inman Sq, Union Sq, and Whole Foods! Big Living room with a dining room and a great eat-in Kitchen with large pantry. Shared Yard, private deck with coin-op laundry and storage in Basement. Ample street parking. Newer windows and high efficiency heating system keep costs low in the winter!|14|10/10/2017 6:54:00 PM|544260090|Middlesex|MA|D|4|1|1|0|N|0|999999|800|1f;0h
RN|72241396|TM300863|BB5522|ACT|2300|80|Governor Winthrop Road|1|17|43G|02145||Come see this renovated 2 bed, 1 bath apartment in Somerville. With easy access to bus lines and all the conveniences of Assembly Square including the brand new Trader Joes.  The apartment is located on the first floor with a private entry. Enjoy your private balcony and shared newly finished patio in the back yard. The kitchen was recently redone with brand new stainless steel appliances, gas range, built in microwave, garbage disposal, and dishwasher, granite counter tops, with lots of storage. The unit also features in-unit front-load washer and dryer, dining room, and spacious living room, tons of natural light, a huge attic for storage, central air and and heating, and available off-street parking.  Apartment is available November, but landlord can be flexible to November 15th. The location is great for students or professionals commuting to Boston or Cambridge!|21|10/11/2017 2:33:00 PM|-1323237133|Middlesex|MA|D|5|2|1|0||1|0|1200|1f;0h
RN|72240524|CT005004|AN0974|ACT|2975|131|Josephine Ave|2|17||02144||TO INQUIRE ABOUT THIS PROPERTY PLEASE SEND A MESSAGE. NO PHONE CALLS OR TEXTS PLEASE. WRITE "JOSEPHINE AVE, SOMERVILLE" FOR YOUR MESSAGE TO BECOME PRIORITY. Updated and modern 3 bdrm for rent. FREE HEAT AND HOT WATER! IN-UNIT WASHER/DRYER! Located on Josephine Ave in Somerville. Close to Davis Square, Powder House Square, Ball Square, and Tufts University! Available NOW! 30 days from today is the latest you could rent this unit for. FEATURES: -Hardwood Flooring -Granite Countertops -Dishwasher -Gas Stove -Garbage Disposal -Ceiling Fans Throughout -Outside Patio -Near Major Bus Routes -Walk to Davis Square and Tufts FLOOR: 2nd PROPERTY TYPE: Three-Family HEAT: Included! WASHER and DRYER OPTION: In-Unit PARKING: Street Parking PET POLICY: Cat Friendly $2975 a Month w/ FREE Heat and Hot Water! Qualifications: Good credit and a minimum gross household income of $95K.|10|10/10/2017 9:56:00 AM|1023|Middlesex|MA|D|6|3|1|0||0|0|0|1f;0h
RN|72262213|CT008660|AC1762|ACT|3500|324|Washington St|2|17||02141||Sun drenched Somerville 4 bed 1 bath duplex condo steps from Union Square and Inman Square. The first floor features an open concept eat-in kitchen with a huge pantry, and spacious living room. The unit has multiple skylights and hardwood floors. Designated lockable storage unit in the common area of basements. Owner to install washer/dryer. One off street parking space included. Short walk from the approved and soon-to-be-built Union Square T station, Perry Park, Lincoln Park, Union Square Donuts, Market Basket, Whole Foods, and many other amazing cafes and restaurants. A short walk or bus ride into Harvard Square 86 Bus. Tenants Pay Gas, Electric, Water, and Sewer.|14|12/7/2017 10:43:00 AM|0|Middlesex|MA|C|5|4|1|0||1|9999|1164|1f;0h
RN|72262985|BB815751|BB8155|ACT|2250|7|Allen Ct|7|17|43E|02143||~Awesome location 10 minute walk to Harvard & Porter Square , 87/83 bus stop right outside in Somerville Ave, The unit has beautiful hardwood floors throughout, 8 ft. plus high ceiling, The unit has beautiful hardwood floors throughout, sunny freshly painted apartment features an eat in kitchen, all new light fixtures, spacious living room, two bedroom sized, potential additional 1 bedrooms, plenty of closets, large rear back yard, imagine summertime backyard barbequed,  No dogs allowed. Tenants pay utilities. Laundry is in walking distance.  Take advantage of this great opportunity, unit will not last.   Enjoy the close-by Union Square shops and restaurants and Red Line T. High Walk Score 87 - a pleasant living at a dream location.   (Can be available furnished  as well )|28|12/10/2017 12:01:00 PM|0|Middlesex|MA|B|5|2|1|0|N|1|2635|931|1f;0h
RN|72261245|CN215638|BB9927|ACT|3400|51|Elm St.|1|17||02143||3 bedroom / 2 bath apartment in an unbeatable location!!  Just a block from Porter Square Station (Red Line). One of the most vibrant areas in Greater Boston, with tons of restaurants, shopping, and nightlife at your doorstep, and a ton more in nearby Davis Square, just a few blocks away.     Renovated unit features hardwood floors throughout, large rooms, two full baths, renovated eat-in kitchen~ Dishwasher, Refrigerator, Range, Oven, Garbage Disposal, Microwave, and a HUGE large private deck!!   Laundry on site.|13|12/4/2017 6:57:00 PM|0|Middlesex|MA|D|8|3|2|0||0|6000|99999|2f;0h
RN|72261058|CT006873|BB9927|ACT|3050|33|Cherry St|2|17|DSQ|02144||Huge, well cared for, 2.5 or 3 bed in owner occupied building on picturesque Cherry St in Somerville, close to Porter Sq.  The home sits high off the street, allowing for distant views and tons of sun.  High ceilings, all hardwood floors ( a little carpet in hallway), nice private porch, eat-in kitchen with dishwasher, separate dining room, generous foyer room, and heaps of closets.  3 bedrooms ( use one as a guest room or office). 1 full and 1 half bath.  Shared and free laundry in the basement.  Shared patio.  No pets please and street parking only.|22|12/4/2017 12:58:00 PM|0|Middlesex|MA|D|7|2|1|1|N|0|99999|1100|1f;1h
RN|72261007|BB810329|NB2155|ACT|2400|474|Broadway|49|17|43F|02145||New to market! Tastefully renovated penthouse corner 2 bedroom with sweeping southwesterly views and a garage parking space just steps to Magoun Square!  This apartment is highlighted by an open layout with a new kitchen, stainless steel appliances, refinished oak hardwood floors, new light fixtures, great closet space, air conditioning & an abundance of natural light! Great building features an elevator, garage parking, coin-op laundry and is located just steps to the bus with quick access to Davis Square and Tufts University.  The rent includes heat, hot water, trash removal, snow removal,  landscaping & parking.    This apartment is available for a January 6th, 2018 move in. 24 hour notice is need for all showings.|9|12/4/2017 11:48:00 AM|0|Middlesex|MA|C|4|2|1|0||1|99999|900|1f;0h
RN|72260959|NB115336|NB5077|ACT|3800|60|Howard St|1|17|DSQ|02144||Wonderful GREEN open loft in the heart of Davis Square. Sits directly on the Minute Man bike path, this open floor plan allows for you to create your own unique space with the possibility of adding bedrooms or leaving it wide open. 2 min walk to T, W/D in bathrm,radiant floors, and deeded garage parking. With a patio out back for you to grill, garden, and just enjoy the trees that surround the community. Pet friendly! Ht/hw includ.|19|12/4/2017 10:19:00 AM|696344|Middlesex|MA|C|3|1|1|0|N|1|0|1057|1f;0h
RN|72260964|CN213496|BB5522|ACT|2200|93|Partridge Ave|A|17||02145||Bright 2nd-floor unit in a multi-family house situated in one of Somerville's finest neighborhoods. This special 5-room unit offers spacious 2 bedrooms, living room, and formal dining room with built-in-china cabinet, Beautiful large eat-in-kitchen with breakfast bar, wine and dish rack and stainless steel appliances. Full bathroom and covered front/back porch off the hallway. Newer Heating Systems with energy efficient windows. Laundry in the basement. Off street parking available for rent. Less than 10 mins walk to stores, CVS, Dunkin' Donuts, restaurants, parks and all conveniences.|16|12/4/2017 10:24:00 AM|538968061|Middlesex|MA|C|5|2|1|0|N|0|99999|1259|1f;0h
RN|72260785|CN217089|BB9571|ACT|1700|38|Berkeley Street|5|17|SPH|02145||Located in Somerville's Spring Hill neighborhood, between Summer Street and Highland Ave, You'll have easy access to the Porter Sq, Davis Sq T station, &  Union Square. Sunny and spacious, fully renovated third floor Studio with full bath open concept apartment with hardwood, new windows and large closet space. New kitchen cabinets with quartz countertop, and brand new stainless steel appliances (with gas range).  Large full bath with tiled tub surround. Brand new washer dryer combo unit located in the unit. New Fujitsu Halcyon HVAC system and new instant hot water system. Non smoking in building / No Pets   /Available January 1st 2018  NO TENANT BROKERAGE FEE.    NO PETS.|8|12/3/2017 9:57:00 AM|2811|Middlesex|MA|D|2|1|1|0|N|0|13749|500|1f;0h
RN|72260688|CT009615|NB2605|ACT|3300|272|Beacon st|2|17||02143||Brand new renovation, open kitchen, mins form Harvard and Kendal square.|9|12/14/2017 3:11:00 PM|3581|Middlesex|MA|D|6|4|2|0|N|0|99999999|1450|2f;0h
RN|72259294|BB985251|AN0636|ACT|4620|166|Morrison|166|17|DSQ|02144||Natural gas and electricity separately metered and the responsibility of the tenant. Water/sewer submetered and the responsibility of the tenant.|23|11/28/2017 8:57:00 PM|1677722105|Middlesex|MA|B|8|3|2|0||2|4650|1700|2f;0h
