PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS
RN|72351129|CN212047|AN2383|NEW|1650|8|Wall Street|1|1|018|02129||Renovated studio with large alcove and direct access to enclosed private brick patio! Bright and open living space with southwest exposure that lets sun in throughout the day! Updated kitchen features granite counters and attached dining area. Spacious living room. Large alcove functions as bedroom/designated sleeping area. Modern bathroom. Great closet space throughout. Pets Negotiable.|5|6/22/2018 2:24:00 AM|-603947003|Suffolk|MA|D|3|0|1|0||0|475|475|1f;0h
RN|72351130|BB808009|AN0977|NEW|1700|701|Massachusetts Avenue|1|1|104|02118||Gem Rental....All new renovation!!!...Big Studio with new vanity in bathroom, tiles and paint, new kitchen with stainless appliances, laundry right in the building,, great layout...Hardwood floors, easy access to BU medical area and downtown Boston as well the South End!!!    Right on Massachusetts Avenue near hospital District and Silver Line....Bathroom is super clean and the kitchen has stainless appliances and nice cabinetry...-First, last, security, fee, no pets, no short term.|2|6/22/2018 2:27:00 AM|1|Suffolk|MA|C|1|0|1|0||0|99999|383|1f;0h
RN|72351168|TM308356|NB1840|NEW|2900|43|Oak St|1|17||02143||Brand new construction. Be the first one to live in this newly renovated 2 bed duplex unit on the basement and first floor in a multi-family house located near Inman Square/Kirkland Village area in Somerville. Unit features a living room and modern kitchen with granite countertops and stainless steel appliances. Gleaming hardwood floors throughout. Private washer/dryer in the unit. Back porch. Central A/C. On-street parking with a residential permit. Very convenient to MIT/Harvard Square/Lesley/Central Square/Lechmere. Easy access to the green and red line train station and buslines, restaurants, stores and shops. Cat friendly for $25/month. Dog is considered on a case by case basis for an additional $75/month upon landlord's approval. Security deposit negotiable. *** SAMPLE PICTURES USED***|6|6/22/2018 8:03:00 AM|63|Middlesex|MA|D|4|2|1|0||0|9999|1050|1f;0h
RN|72351169|BB300089|M95266|NEW|3800|243|Brown St|1|40||02453||Beautiful, Brand New, never lived in townhouse in a fabulous location, two blocks from Moody St, close to shopping, restaurants, public transportation and access to major routes.  Beautiful 3-story unit offers flexible open layout, hardwood floors, moldings and wainscoting .  Great kitchen features center island, granite counter-tops, stainless steel appliances.  There is a direct access to a deck and a private yard.  Upstairs, there are 3 bedrooms with 2 baths, including a master suite with a walk-in closet and luxurious en-suite bath. There is also a laundry room on the same floor. All closets have been custom built-ins. Walk-out lower level has a mud room, full bath and an option for a fourth bedroom/office or den. One car garage and designated parking complete this fabulous home!|11|6/22/2018 8:09:00 AM|1543527711|Middlesex|MA|B|7|4|3|1|Y|2|5287|2050|3f;1h
RN|72351170|TM308356|NB1840|NEW|2900|45|Oak St.|1|17||02143||Brand new construction. Be the first one to live in this newly renovated 2 bed duplex unit on the basement and first floor in a multi-family house located near Inman Square/Kirkland Village area in Somerville. Unit features a living room and modern kitchen with granite countertops and stainless steel appliances. Gleaming hardwood floors throughout. Private washer/dryer in the unit. Back porch. Central A/C. On-street parking with a residential permit. Very convenient to MIT/Harvard Square/Lesley/Central Square/Lechmere. Easy access to the green and red line train station and buslines, restaurants, stores and shops. Cat friendly for $25/month. Dog is considered on a case by case basis for an additional $75/month upon landlord's approval. Security deposit negotiable.*** SAMPLE PICTURES USED***|6|6/22/2018 8:09:00 AM|262206|Middlesex|MA|D|4|2|1|0||0|9999|1050|1f;0h
RN|72351178|TM308356|NB1840|NEW|3800|43|Oak St|2|17||02143||Brand new construction. Be the first one to live in this newly renovated 3 bed/2 bath duplex unit on the second and third floor in a multi-family house located near Inman Square/Kirkland Village area in Somerville. Unit features a living room and modern kitchen with granite countertops and stainless steel appliances. Gleaming hardwood floors throughout. Private washer/dryer in the unit. Central A/C. Private back porch. On-street parking with a residential permit. Very convenient to MIT/Harvard Square/Lesley/Central Square/Lechmere. Easy access to the green and red line train station and buslines, restaurants, stores and shops. Cat friendly for $25/month. Dog is considered on a case by case basis for an additional $75/month upon landlord's approval. Security deposit negotiable.*** SAMPLE PICTURES USED**|6|6/22/2018 8:23:00 AM|262206|Middlesex|MA|D|5|3|2|0||0|9999|1400|2f;0h
RN|72351180|B8000703|AN2335|NEW|2450|11|Sargent st|3|13||02140||Spacious and Bright 3 Bedroom, hardwood floors through out. Updated kitchen, private back porch and common area yard. Coin op washer/dryer in basement and additional storage.  Close to Porter Square/Harvard. and Public transportation.|6|6/22/2018 8:23:00 AM|134479870|Middlesex|MA|D|6|3|1|0||0|0|0|1f;0h
RN|72351183|TM308356|NB1840|NEW|3800|45|Oak St.|2|17||02413||Brand new construction. Be the first one to live in this newly renovated 3 bed/2 bath duplex unit on the second and third floor in a multi-family house located near Inman Square/Kirkland Village area in Somerville. Unit features a living room and modern kitchen with granite countertops and stainless steel appliances. Gleaming hardwood floors throughout. Private washer/dryer in the unit. Central A/C. Private back porch. On-street parking with a residential permit. Very convenient to MIT/Harvard Square/Lesley/Central Square/Lechmere. Easy access to the green and red line train station and buslines, restaurants, stores and shops. Cat friendly for $25/month. Dog is considered on a case by case basis for an additional $75/month upon landlord's approval. Security deposit negotiable.*** SAMPLE PICTURES USED***|6|6/22/2018 8:28:00 AM|0|Middlesex|MA|D|5|3|2|0||0|9999|1400|2f;0h
RN|72351191|BB815765|AC1630|NEW|2700|40|Rowell Rd||38||02093||Amazing Home for rent with "Walden Pond" like setting!  Home features an Open floor plan w/beautiful views of the pond.  Kitchen includes very nice cabinets, granite countertops and newer appliances.   Large Living rm & eating area.  Hardwood floor thruout the first floor.  Large Master with master bath and an additional room with double french doors, could be used as an office or reading room.  2nd bedroom is very large with walk-in closet.  2nd floor laundry room and a 2nd full bath.  Enjoy your morning coffee on the back porch with a beautiful view to the pond.  This property is for sale see MLS #72291783|24|6/22/2018 8:40:00 AM|0|Norfolk|MA|A|4|2|2|1|Y|2|18469|2000|2f;1h
RN|72351194|NB110097|NB1080|NEW|4500|210|South St|3-4|1|112|02111||Leather District living at its finest !  South facing views of blue skies.  Huge, modern loft at 210 South Street, which is a premiere elevator doorman building located in the heart of the city. This spacious and sun-splashed two bedroom features a large kitchen with cherry cabinets, granite counter tops, and stainless steel appliances. This home features in-unit laundry and TWO full bathrooms. The historic mushroom columns and exposed duct work give a loft-like feeling paired with the conveniences of modern day living. This professionally managed building has a fitness center, a bike room, and additional storage. Steps to South Station, the Theater District and the new Roche Brothers and Whole Foods markets.  Enjoy fine neighborhood restaurants such as O Ya, Les Zygomates, Trade, the Palm, just outside your cool city home.|6|6/22/2018 8:54:00 AM|2085617909|Suffolk|MA|C|4|2|2|0|Y|1|9999|1728|2f;0h
RN|72351195|BB800939|AC2354|NEW|3200|29|Story Street|3|1|005|02127||If outdoor space with views of the ocean & Boston skyline are important to you, look no further.  Sophisticated penthouse home on Story Street at the crest of Telegraph Hill with a private roof deck you won't want to miss.  Newer condo conversion 2011 flooded with natural sunlight throughout the day; Open living/dining area with gas fireplace, chef's kitchen featuring stainless steel appliances, white subway tile back splash and granite counter tops. Hardwood floors throughout.  Painted with a palette of neutral Benjamin Moore tones.  Two good equal sized bedrooms with excellent closets & storage throughout.  Washer/dryer in unit. Speaker system throughout condo & roof deck. Guest bedroom leads to an amazing private deck with stunning views of the JFK Library & Old Harbor reservation.  Spiral staircase from lower deck accesses a private roof deck with panoramic views of the City of Boston, the Harbor, and the Harbor Islands beyond.  Central A/C.  No Smoking.  No Pets.  No exceptions|16|6/22/2018 8:57:00 AM|2490644|Suffolk|MA|C|4|2|1|0|N|0|9999|718|1f;0h
RN|72351202|TM327121|AN2591|NEW|1650|7|Colonial Village Dr|8|42||02474||Available NOW! Updated kitchen, freshly painted decor and hardwood floors. Great location next to Minuteman bike Trail, minutes to Trader Joe's, Heights shops, Reservoir Beach and public T.|20|6/22/2018 9:07:00 AM|-95302332|Middlesex|MA|C|4|1|1|0||1|99999999|659|1f;0h
RN|72351217|BB803920|BB6008|NEW|1600|1641|commonwealth ave|1|1||02446||NICE TWO BEDROOMS ON A HIGH LEVEL OF FIRST FLOOR APT.  IT’S IN A TOP LOCATION BETWEEN COMM. AVE AND WASHINGTON ST  BRIGHTON CONVENIT TO GREEN LINE SUBWAY “B”. WHOLE FOOD, BOSTON COLLEGE, BOSTON UNIVERSITY, HOSPITALS AND MORE... ONE PARKING SPACE IN THE REAR PARKING LOT. NO PETS NO SMOKING.  HEAT AND HOT WATER INCLUDED.  NO PETS, NO SMOKING. AVAIL. SEPT. 1  THIS YEAR|3|6/22/2018 9:30:00 AM|1073746184|Suffolk|MA|C|3|2|1|0||1|0|680|1f;0h
RN|72351235|BB901966|AN3300|NEW|3800|27|Westbourne Road|1|39|NCR|02459||Excellent and most convenient location! Renovated first floor de-leaded (Certified Treated) unit. Beautiful floors throughout, fireplace living room with bow windows opens to dining room. Updated kitchen includes stainless steel energy efficient appliances, and washer/dryer. Master bedroom has private bath and walk-in closet. Storage in basement and two parking spaces. Water, sewer and landscaping and snow removal included. Tenant pays for electricity, and gas bill for heat, hot water and cooking. Close proximity to Newton Centre, Chestnut Hill, Riverside "T", schools, houses of worship and Mass Pike.|21|6/25/2018 11:38:00 AM|0|Middlesex|MA|D|6|3|2|0|Y|2|6749|1548|2f;0h
RN|72351239|BB804414|AN2148|NEW|1200|330|Walpole|3|29||02062||Cute apartment in an historic 3 family close to Norwood center, train, shop etc.  Separate entrance and new gas heating system.|9|6/22/2018 9:55:00 AM|1627355136|Norfolk|MA|B|3|1|1|0|N|1|24614|500|1f;0h
RN|72351240|CN219581|BB5962|NEW|2000|655|Cross Street|1|15||02148||Live in comfort in this modern two bedroom, one bathroom, unit on the first floor of a two family home renovated from the gut last year. Expansive open concept living room/kitchen/dining room. High ceilings with bright and spacious rooms allow for an abundance of natural light. Hardwood floors and recessed lighting throughout. Stainless steel appliances, cabinets, showers/tubs, sinks, and in unit washer and dryer all BRAND NEW!  Experience all Malden has to offer living close to downtown Boston and transportation. Perfect for commuters. AVAILABLE 8/1/18|8|6/22/2018 9:57:00 AM|-1255145494|Middlesex|MA|C|5|2|1|0||0|0|0|1f;0h
RN|72351244|CN222246|AN0504|NEW|2000|631|Broadway|4|14||01249||Two Bedroom, One bathroom, fully refinished apartment. Includes a private outside deck with lots of sun. Beautiful original hardwood floor.  This Building has no parking. On Street permit parking only. No showings until open house 6/26/18|11|6/22/2018 10:06:00 AM|-704588574|Middlesex|MA|D|5|2|1|0||0|0|1000|1f;0h
RN|72351256|CT009615|NB2605|NEW|4200|429|Medford St|1|17||02145||First floor unit, one master bedroom, 3 good size bedrooms, 2 full baths. Recently renovated, granite counter top, stainless steel appliances. Rent includes all utilities except internet.|4|6/22/2018 10:18:00 AM|343957239|Middlesex|MA|D|5|4|2|0||0|99999999|1350|2f;0h
RN|72351275|BB921285|AC0443|NEW|1850|99|Gove|3|1|019|02128||Welcome to the Mt. Carmel School! This spacious one bedroom offers high ceilings, bamboo wood floors, oversized windows, generous closet space and a newly renovated bathroom. Other features include central heat and air conditioning, in unit laundry and 1 off street parking space. Located on Jeffries Point you will have easy access to Piers Park, East Boston Memorial Park, public transportation, restaurants or shops like Cunard Tavern and The Pointe yoga studio!|5|6/22/2018 10:36:00 AM|0|Suffolk|MA|C|3|1|1|0||1|687|687|1f;0h
RN|72351285|BB805451|AN2973|NEW|4200|3|Covey Road||31||02081||NORTH WALPOLE, Expanded Cape located on cul-de-sac in great neighborhood! Plenty of room for the extended family, Main house on first and second levels offers 5 bedrooms and 3 full bathrooms, In-law lower level with kitchen, bedroom familyroom and full bath. Gleaming hardwood floors throughout, eat in kitchen with breakfast bar, sunny great room, fireplaced livingroom with french doors, formal diningroom with built-ins, 1st floor office/den, 2 car garage, large yard, Close to major routes, shopping, Adams farm, schools.|14|6/22/2018 10:50:00 AM|16383|Norfolk|MA|A|14|6|4|0|Y|8|40000|3850|4f;0h
RN|72351292|CN212912|AN4480|NEW|2850|106|Murdock Street|1|1|011|02135||Beautiful 3 Bed in Brighton! Laundry in Unit! 1 Parking Spot! Large open concept living area close to New Balance development and New Commuter rail station. Recently remodeled with Kitchen cabinets, granite, stainless appliances...WASHER/DRYER in Unit.. Nice size bedrooms...Office can fit a double bed ...Bamboo Floors....One Parking Space... Nice outside deck shared by all apartments. Good Credit and Reference|12|6/22/2018 10:55:00 AM|134459445|Suffolk|MA|D|5|3|1|0||1|1150|1100|1f;0h
RN|72351296|CN212912|AN4480|NEW|3300|106|Murdock Street|3|1||02135||Large 4 Bedroom open concept living area close to New Balance development and New Commuter rail station. Recently remodeled with Kitchen cabinets, granite, stainless appliances...WASHER/DRYER in Unit.. Nice size bedrooms...Office can fit a double bed ...Bamboo Floors.... Comes with One Off street Parking Space... Nice outside deck shared by all apartments.|10|6/22/2018 10:57:00 AM|145115144|Suffolk|MA|D|6|4|1|0||1|3000|1100|1f;0h
RN|72351298|BB801370|BB2430|NEW|2300|72|Strathmore|11B|1||02135||Top floor sunny, bright, and spacious 2 bedroom apartment for rent.   Hardwood floors throughout, eat-in kitchen, beautiful bay windows in living room, big windows in bedrooms, and lots of storage space.  Excellent location on a quiet street in the heart of Cleveland Circle, walking distance to the T; B, C, AND D lines.  Walking distance to numerous restaurants, bars, and Chestnut Hill reservoir as well as Brookline's Washington Square.  Heat and hot water INCLUDED.   Laundry in building.|7|6/22/2018 10:58:00 AM|65693|Suffolk|MA|C|4|2|1|0||0|999999|790|1f;0h
RN|72351308|CT002878|BB5918|NEW|2600|302|Shawmut Ave|B|1|104|02118||Lovely South End one bedroom. This charming unit features beautiful hardwood floors, fireplace, eat-in kitchen, private garden, common laundry, and tons of natural sunlight!|10|6/22/2018 11:08:00 AM|0|Suffolk|MA|D|3|1|1|0||0|680|680|1f;0h
RN|72351309|CN212912|AN4480|NEW|2700|367|Dorchester Street|3|1|43W|02127||Beautiful 2 Bed Steps to Redline! Central Air! Laundry in Unit! Private Deck and  Stainless steel appliances. Granite countertop. Hardwood floors. Tiled Bathroom. Must have good credit/references.|14|6/22/2018 11:09:00 AM|134639665|Suffolk|MA|D|4|2|1|0||0|1200|800|1f;0h
RN|72351311|BB806608|NB2825|NEW|2400|18|Wilson Avenue|2|15||02148||Absolutely gorgeous second floor three bedroom one bath apartment Available for September 1st.  This spacious sunny apartment is on the top floor of a two family home very close to the Malden Center Orange Line MBTA.  There are gleaming hardwood floors throughout and laundry in unit.  The fully applianced kitchen is perfect for meeting all your culinary needs.  Central air completes that package to make it the perfect place to call home.  Don't miss out.  Call now!|6|6/22/2018 11:12:00 AM|805322749|Middlesex|MA|A|5|3|1|0||0|9999|1200|1f;0h
RN|72351315|TM007512|BB5921|NEW|4700|492|Massachusetts Ave.|73|1||02118||Well laid-out 3 bedroom penthouse level apartment with amazing views from the common roof deck! Sunny and bright, updated kitchen with granite and stainless, decorative fireplace and hardwood floors. Elevator building and common laundry. On the corner of Mass Ave and Tremont St., this apartment has fantastic views and is super convenient to the T and area highways. Available September 1.|13|6/22/2018 11:20:00 AM|343990006|Suffolk|MA|D|5|3|1|0||0|9999|1073|1f;0h
RN|72351316|D0002571|AC1310|NEW|2895|14|Stearns|1|12|06Y|02446||This is a great spacious first floor unit - floor through - with hardwoods, granite, shared front porch, and private rear entrance.  Lovely well kept multi-fam home gives it a great homey feel.  Laundry faciliites at property next door (9 Sewall).  co broke - tenant pays.  Please contact me with any questions.|7|6/22/2018 11:21:00 AM|805322749|Norfolk|MA|D|5|2|1|0||0|999|1000|1f;0h
RN|72351326|NB112907|NB1195|NEW|6300|14|Upton St|1|1|104|02118||This is a must see 3 bedroom 3 full bath rare corner unit with 3 sides of sun exposure located in the Golden Triangle of the South End. This unit is on 2 levels with exceptional sunlight. It has a beautiful kitchen with stainless steel appliances and granite countertops. It has a great layout with a large livingroom and dining area with all hardwood floors, central air, a fireplace,  in unit washer & dryer and a common roof deck with amazing views. The lower level is like an individual unit with another living room, bedroom, bathroom and even has a separate entrance. This unit also comes with a private storage. It is within walking distance to many fabulous restaurants and boutique shops. There is 1 parking space that is shared amongst the 4 other units.|25|6/22/2018 2:09:00 PM|33015842|Suffolk|MA|B|6|3|3|0||0|0|1900|3f;0h
RN|72351331|NB112086|BB4637|NEW|1800|121|Tremont|221|1|011|02135||Well maintained and Charming 1BR apartment in an elevator building on the Newton line looking for August first (8/1) move in!  726 Sq feet. Great commuter location just outside Oak Square.  Two minutes to the Mass Pike and Storrow Drive.  Express bus to Downtown and the 57 Bus to Kenmore pick up right outside your door!  Apartment is in great condition and has hardwood floors and an updated kitchen with granite countertops stainless steel appliances, a dishwasher, and disposal.  Common laundry in buildings as well as an on-site Super for maintenance and keeps an eye out for your deliveries.  Pet friendly.  Pool coming in summer 2019.  Bathroom currently being updated with a re-glazed tub and new tile work and will be completed prior to tenant moving in.  Parking available to rent for additional fee. ($100-$150 estimate)|14|6/22/2018 11:41:00 AM|1241499629|Suffolk|MA|D|3|1|1|0||0|0|726|1f;0h
RN|72351341|BB810283|M95383|NEW|3000|11|Crestview Road|11|1|008|02131||Stunning young townhouse with all the bells and whistles. Located on Metropolitan Hill, at the end of a private cul-de-sac. Spacious, open floor plan features an inviting living room with gas fireplace, chef's kitchen with granite counters, stainless steel appliances and ample cabinetry. Large dining area with sliders leads to deck with spectacular city views. A 1/2 bath completes the first floor. Second floor master suite with full bath, walk-in closet and balcony with city views. Another good size bedroom, guest bath and laundry complete the second floor. Third floor features an oversized bedroom and en-suite bath. Bonus room on lower level, perfect for family room or home office, with yard access. Four car driveway and storage shed. Central AC, gas heat/cooking. Close to Roslindale Village shops, restaurants, commuter rail/buses, Farmer's Market, playgrounds, Arboretum, etc. Easy access to Legacy Place, Wegman's, golf course and more. Abutting protected land, this is an urban oasis.|22|6/22/2018 2:29:00 PM|1678041820|Suffolk|MA|B|6|3|3|1|Y|4|2475|2000|3f;1h
RN|72351356|CT000430|AN3133|NEW|3500|420|Medford St|420|1|018|02129||Renovated town house with one garage parking spot available September 1st. The sun-filled living room has a fireplace and direct access to a private deck. Fully updated large kitchen with granite countertops and stainless steel appliances opens up to the dinning area making it perfect for entertaining. Both bedrooms are located on the upper floor with the full bathroom and in-unit laundry. Within close proximity to the orange line and all that Charlestown has to offer.|10|6/22/2018 12:17:00 PM|738197872|Suffolk|MA|C|5|2|1|1||1|999|1291|1f;1h
RN|72351369|CN215191|BB6008|NEW|2400|252|Cedar St|2|17||02145|||10|6/22/2018 12:25:00 PM|-28008507|Middlesex|MA|D|5|2|1|0|N|1|3051|600|1f;0h
RN|72351378|CN218676|AC1259|NEW|3250|1080|Beacon Street|5C|12|06Y|02446||Pet Friendly! Sunny & spacious 4th floor (There's elevator!!) 2BR condo at 1080 Beacon Street in Brookline. Available July 1st, 2018. Rent covers heat & hot water and large basement storage space. Incredible space: enormous sunny living room, dining area, large bedrooms with great closets and bonus entrance foyer area. Gorgeous apartment combines original details with thoughtful renovation. Sunny renovated eat-in kitchen has granite countertops, breakfast island, custom cabinetry and stainless steel appliances. Updated bathroom. Amazing views of green park behind property! Quiet, professionally-managed condominium building has elevator and onsite laundry. Private storage locker included in rent. Pets OK! Unbeatable St. Mary's location! T-station is directly across the street (Green C line)! Steps to Audubon Circle, Fenway, Coolidge Corner, Longwood Hospitals, shopping, restaurants, Starbucks, Whole Foods, etc! -sorry no parking available.|20|6/22/2018 12:35:00 PM|0|Norfolk|MA|C|4|2|1|0|Y|0|9999|1000|1f;0h
RN|72351382|CN206514|AN4196|NEW|1350|28|copeland street|3|1||02119||come check out this one bedroom apartment with a  huge walk-in closet & private rear deck overlooking large back yard!! This unit has 100% Hardwood floors throughout  and comes with shared driveway access. Rent includes water only. Electric heat and other utilities are tenant’s responsibility. ready for 7/1/18.|6|6/22/2018 12:40:00 PM|268435455|Suffolk|MA|D|3|1|1|0||0|9999999|800|1f;0h
RN|72351389|BB806249|BB5918|NEW|3400|27|Union PK|2|1|104|02118||This wonderful unit is sundrenched and over looks the fountain on Union Pk, unit has hardwood fls thru out ,nice kitchen with stainless steel appliances ,granite counters with bar. Two great size bedrooms, kitchen is open to living room and the separate dinning room. All this in the heart of the South End and restaurants galore .   Required 1st & last months rent and tenant pays fee of one months rent.|9|6/22/2018 12:51:00 PM|536938511|Suffolk|MA|D|5|2|1|0||0|0|850|1f;0h
RN|72351411|BB900772|AN0692|NEW|2295|116|Lake Shore Rd|2|1||02135||TOWNE ESTATES: Boston's best kept secret.... Enjoy strolling around Chandler Pond  Located on the Brighton/Newton line this two bedroom unit features an open living room/dining room concept with high 8' ceilings plus an additional walk-in storage closet. Walking distance to Boston College, (Greenline "T"), Express bus and just minutes to the MA Pike. The unit condo fee includes nightly security guard, deeded parking visable, in front of your living room window, guest parking, laundry facilities in adjacent building.  EASY TO BUDGET WITH HEAT, HOT WATER, BASIC CABLE, WATER/SEWER, PARKING ALL INCLUDED IN RENT|11|6/22/2018 1:18:00 PM|-328190262|Suffolk|MA|C|4|2|1|0|N|1|0|825|1f;0h
RN|72351414|CN224276|AN2383|NEW|4000|88|Kingston Street|2F|1||02111||This spacious 2 bed 2 bath partially furnished downtown condo is nestled in the center of everything Boston has to offer. Within minutes access to red, orange and green line, along with commuter rail, Amtrak and high way access. Easy commute to the Boston Common & Public Gardens. The tastefully designed kitchen offers stainless steel high-end appliances and flows naturally into the living room/dining room combo. In unit washer and dryer, high ceilings, and beautiful hardwood floors.     Located on the 2nd floor for ease of entry/exit by elevator, this unit is equipped with intercom and alarm for security. While parking is not included, discount rates are available in the building. If the large closets are not enough storage for you, there is also a extra storage room in the basement. All furniture you see in photos, will stay.|8|6/22/2018 1:20:00 PM|0|Suffolk|MA|C|5|2|2|0||0|99999999|1140|2f;0h
RN|72351417|CN215361|AN3195|NEW|2875|193|Oak St|604-L|39||02464||Sunny and Spacious top floor condo with hardwood floors throughout, an in unit washer / dryer, a balcony and 2 underground garage parking spots included. Easy access to route 9 / route 95 and the mass pike. Convenient to shops, restaurants and medical area. Building has an indoor swimming pool and a gym.|10|6/22/2018 1:31:00 PM|528613399|Middlesex|MA|C|4|2|2|0|Y|2|999999|1064|2f;0h
RN|72351430|CN209716|AN3164|NEW|2600|218|Thorndike St|308|13|KEN|02141||A Sunny Penthouse Residence with a private Deck and parking, a short walk to Kendall Square & the Biotech Hub! With skylights, oversized windows and facing South, this stunning 1 bed condo boasts a streamlined modern plan with warm stylish Mahogany floors. Enjoy access to your deck from both the living room and bedroom. Generous bedroom with 2 double-closets, W/D in unit and a renovated bathroom. Entry foyer with 2 coat closets. Central air/heat. One off street assigned parking. Storage in storage room.    Parking #56. Storage D3  Elevator building, professional management and maintenance.   90+ Walk Score! Easy access to Boston. Tons of nice shops and restaurants all around. You will fall in love with this gorgeous unit.|8|6/22/2018 1:46:00 PM|1275072619|Middlesex|MA|C|3|1|1|0||1|675|675|1f;0h
RN|72351450|CN214544|AN4103|NEW|1700|186|WALTHAM STREET|2|39||02465||Don't miss out on this charming two bedroom rental located in West Newton. This rental is equipped with laundry in unit, ample parking with a single garage spot, granite counter top kitchen, yard space and more! Good credit and referrals are a must, landlord is looking to keep the unit to a two person occupancy max due to size. Sorry no dogs but cats are welcomed.|9|6/23/2018 8:42:00 AM|511|Middlesex|MA|C|4|2|1|0||2|9123|884|1f;0h
RN|72351465|BB981727|AN4362|NEW|1650|39|Hemenway St.|16|1|105|02115||Renovated studio with high ceilings in well maintained, professionally managed building in the Fenway. Modern kitchen and full-size bath, hardwood floors, heat and hot water included and laundry in the basement. Near Northeastern University, Berklee College of Music, and New England Conservatory. Also near Whole Foods, restaurants and shops. No dogs permitted but one cat is okay.|7|6/22/2018 2:24:00 PM|666894772|Suffolk|MA|C|1|0|1|0||0|9999|260|1f;0h
RN|72351473|BB301415|BB6223|NEW|3725|57|Bourne Street|57|39||02466||Gorgeous and expansive 4+BR, 3.5 Bath 3 level Townhome. Two master suites-- one on the 2nd level w/private bath and one on the 3rd level w/private bath. Neutral wall to wall carpeting throughout.  Includes washer/dryer hookups.  Kitchen offers dishwasher/disposal, refrigerator.  *Central Air.  Deck and lovely common yard.  Garage parking and driveway space.  Just minutes to Auburndale Village.  Quick to Rt. 128/95/Pike and Commuter Rail. Fantastic location!! NO PETS.|10|6/22/2018 2:27:00 PM|403144713|Middlesex|MA|B|6|4|3|1|Y|2|0|2100|3f;1h
RN|72351474|NB114036|NB1520|NEW|3200|108|Peterborough Street|7F|1|105|02215||Seventh floor spacious two bedroom rental in the heart of Fenway. On-site, professionally-managed building. Nearby amenities include Fenway Park, Back Bay Fens, restaurants, coffee shops and public transportation. Inside the apartment you will find an open living/dining area, hardwood flooring, two spacious bedrooms with Berber carpet, ample in-unit storage (6 closets), dishwasher and disposal and plenty of sunlight. Elevator and common laundry down the hallway. Walk to Target, grocery store, Tatte, and all the attractions and restaurants Fenway has to offer.|6|6/22/2018 2:29:00 PM|638305271|Suffolk|MA|C|4|2|1|0||0|99999999|928|1f;0h
RN|72351477|BB301415|BB6223|NEW|3425|7|Chatham Way|7|41||02472||Exclusive Luxury Townhouse Development... Nally Estates.  3 Lvls of Living. 3 BR, 3.5 Baths + multi-use room. Open Concept 1st Level (Kitchen/Living/Dining). Kitchen offers recessed lighting. Granite Counters. Ceramic tile floor/backsplash. Glass Sliders to Patio. Underground, covered parking for 2 cars.  Hardwood Floors on 1st level, Plush carpet on upper levels. In Unit Laundry. Incl. Washer/Dryer!. Central A/C. Master Bath w/Granite top double sink.**2 Master Suites**  Great location just outside of Watertown Square.  Close to shopping, restaurants, library, Starbucks and more!  Watertown square provides access to 71/70 bus and quick access to Mass Pike.|11|6/22/2018 2:35:00 PM|403144713|Middlesex|MA|B|6|3|3|1|Y|2|0|1931|3f;1h
RN|72351483|BB301415|BB6223|NEW|3700|102|Dalby Street|102|39||02458||Lovely, expansive newer construction 4BR, 3.5 Bath, 3 level Townhouse.  Neutral carpeting throughout. Washer/dryer hookups in basement. 1st Level offers open living/dining room, den, and spacious eat-in kitchen. 3 Bedrooms on the 2nd level including a master suite. 3rd level offers a second master suite. Central Air. Lead Free. Steps to Nonantum Village for the shops, restaurants, and more.  Quick to Mass Pike.  Absolutely No Pets!! Professionally managed.. landscaping and snow removal provided.|9|6/22/2018 2:40:00 PM|403148677|Middlesex|MA|B|7|4|3|1|Y|2|0|2000|3f;1h
RN|72351492|TM311803|B99271|NEW|1800|78|Morrison Ave|1|17||02144||DAVIS SQUARE RED LINE and a more charming place you will not find!  Original moldings and tin stamped ceilings throughout much of the unit, in pristine condition.  Kitchen and Bath are pretty standard...floors could use a little sanding, THUS the reason for the GREAT price.  Very solid, clean and unbeatable price for this location!!!  Hardwood floors throughout.  Rated a 'Very Walkable' Walk Score of 85. On bike bath and easily under a mile to Davis and Porter Squares.|8|6/22/2018 2:59:00 PM|4898785|Middlesex|MA|D|4|1|1|0||0|4326|975|1f;0h
RN|72351503|TM310284|AN2383|EXT|3050|55|Whitten St|1|1|04S|02124||Large open floor plan three bed two bath condo with parking and in-unit laundry. Spacious living area includes a oversized kitchen, dining room and living room connected to the bedrooms by a large foyer. This unit features large bedrooms with ample closet space and a master suite with a built in desk nook. The kitchen is well appointed with granite countertops, stainless steel appliances and a large eat on bar. Laundry is tucked away off the kitchen in a pantry with room for extra storage. Outside you'll find a large private deck and two tandem parking spots. Available Sept 1. Conveniently located near both Fields Corner and Shawmut Red Line stops, Route 93 and several restaurants and bars.|15|6/22/2018 3:09:00 PM|0|Suffolk|MA|C|8|3|2|0|Y|2|99999|1250|2f;0h
