PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY
RN|72440940|NB112743|AN4911|NEW|4600|16|Prentiss St|16|41||02472||New Construction luxury townhouse with four levels of living offering 4+Bedroom, 4 Baths, living room with fireplace, hardwood floors, chef’s kitchen with stainless appliances with granite counters, driveway parking and two car garage with electric car outlet, laundry in unit on second floor, high efficiency heating, hot water and cooling. Amazing modern living a MUST SEE……|24|1/15/2019 7:20:00 AM|553648444|Middlesex|MA|B|9|4|3|1|Y|4|14000|3400|3f;1h|N||N||
RN|72440970|TEAM0218|AN4119|NEW|1700|30|Maple Street|30|41||02472||First floor unit located between Watertown Square and Newton Corner. This unit features hardwood floors throughout, high ceilings and updated bath. Other features include laundry on site, off street parking and generously sized living room. Located 0.4 miles from the Mass Pike and 0.3 miles from public transportation into the city (google maps) this location is perfect for commuters.|10|1/15/2019 8:40:00 AM|1893467049|Middlesex|MA|D|3|1|1|0||1|5000|600|1f;0h|N||||
RN|72441279|CN215038|AN0856|NEW|1700|50|EDENFIELD AVE|50|41||02472||Spacious 2 bedroom apartment. Enclosed front porch which leads into the foyer.  The living room and dining room have an open concept, perfect for entertaining. There is also a walk through kitchen pantry off of the dining room leading into the kitchen. Tons of cabinet space, ideal to keep those extra appliances handy without cluttering the kitchen. The kitchen includes the gas stove, garbage disposal, refrigerator and dishwasher.  The door from the kitchen leads to the back porch, which over looks the shared yard. In the basement, the convenience of laundry, hookups are available, tenant is responsible for buying washer and dryer.  Additional features: Hardwood floors throughout, walls freshly painted, 2 parking spaces, one in the garage and one in the driveway. Fabulous location near Watertown Square which has public transportation, bus stops, shopping plaza, restaurants and Charles River.|21|1/15/2019 4:37:00 PM|6291454|Middlesex|MA|D|5|2|1|0|N|2|5000|1125|1f;0h|N||N||
RN|72441413|C8000510|AN3101|NEW|2100|75|Hovey Street|75|41||02472||Sunny 2 bedroom, one bathroom apartment, with separate living room & dining room. Hardwood floors. Completely renovated bathroom and kitchen. New dishwasher, fridge and disposal. Large deck off of kitchen for Summer entertainment. Washer/Dryer and extra storage in the basement. Two off-street parking spaces. Large common backyard. Close to public transportation and Mass Pike.|8|1/16/2019 6:15:00 AM|1979576530|Middlesex|MA|B|5|2|1|0||2|0.24|900|1f;0h|N||||
RN|72441423|BB954232|BB2438|NEW|2350|309|Waverly Ave|1|41||02472||FURNISHED, beautiful, impeccably clean and tidy 2 bed 1 bath located on the first floor of a two family, available 2/15. Original wood moulding in pristine condition entire unit is spotless and shows pride of ownership. Gas cooking, front and back porch , shared yard two off street parking. Gas cooking, eat-in kitchen, pantry, DW, disposal and stainless steel appliances. Dining room with built in china cabinet. Closets in every room. Washer and dryer in basement. No pets please. All showings accompanied.|15|1/17/2019 9:14:00 PM|33521654|Middlesex|MA|C|5|2|1|0||2|9999|1031|1f;0h|N||||
RN|72441891|CN213102|BB9700|NEW|2600|41|Paul St.||41||02472||Oversized  single family home in sought after, Charles River locale! The home has a great layout, with plenty of space for entertaining & renders a significant amount of natural light. The unit has Hardwood floors  throughout & consists of 4 large bedrooms, 1 bath, living room, Kitchen, dining room, sitting room & an office on the second floor. The home has plenty of room for extra storage in the basement as well as the walk up attic. There is a 2 car garage and space for 2/3 additional cars tandem in the driveway. The home is situated a stone throw from the Charles River, the Arsenal Mall, minutes to Brighton, Cambridge & Close to major highways & the Mass Pike, into Boston. Pets will be considered on a case by case basis. The home will be cleaned up & move in ready for Feb. 1st.|19|1/16/2019 7:38:00 PM|-1350516734|Middlesex|MA|A|8|4|1|0||5|5000|2000|1f;0h|N||Y|N,P|
RN|72442353|BB903870|AC1883|NEW|2300|29|Olcott Street|1|41||02472||First floor of a meticulously maintained 2 family home with an open floor plan concept.  This home boasts pride of ownership and has a modern kitchen and bathroom. Landlord takes care of snow and trash removal. Off street parking in driveway for 2 cars. Private basement laundry and storage room! Washer & Dryer included! Newer Windows & Insulation. Enclosed back porch with access to back yard for barbeque and outdoor enjoyment. Right off Main Street on the West side of Watertown with close proximity to Watertown Square and the Express bus to Boston.|10|1/17/2019 6:57:00 PM|8192|Middlesex|MA|D|6|2|1|0|N|2|4000|1200|1f;0h|N||N||N
RN|72442503|BB301414|BB6223|NEW|1750|101|Westminster Ave.|101|41||02472||-This is a classic style, two+ Bedroom, five+ Room on the 2nd floor of a two family home.  This apartment also has an enclosed 3 season porch on the front and an open air rear porch.  Hardwood floors throughout.  Built-in hutch in dining room.  Large, eat-in kitchen has refrigerator (no dishwasher/disposal).  Laundry hookups in basement.  Off street parking for 2+ cars (tandem).   Gas Heat & Hot water (not included)  Located just a few blocks to Main Street for easy access to the 71A Bus & Waverley commuter rail to North Station|8|1/18/2019 11:05:00 AM|0|Middlesex|MA|D|5|2|1|0||2|0|0|1f;0h|N||||
RN|72442644|NB111467|AN0999|NEW|2100|10|Riverside Street|3|41||02472||Completely renovated two bedroom top floor corner unit with unobstructed view of the Charles River!  Granite kitchen with breakfast bar, newer appliances and cabinets opens to the spacious living room, which features a picture window and views of the Charles. New bathroom with marble tile shower, newly refinished hardwood floors and fresh interior paint throughout. Both bedrooms are generously sized with closets and there is also a double door hallway closet. Unit has one off-street deeded parking space, building laundry facility and storage unit. Professionally managed, community bike friendly. Rent includes heat and hot water. Centrally located, across the street from the Charles River Bike Path, steps to Watertown Square shops and multiple buses leading to Harvard Square, Central Square and Downtown Boston. Less than a 5 minute drive to Storrow Drive and Mass Pike!|11|1/18/2019 3:28:00 PM|570425342|Middlesex|MA|C|4|2|1|0||1|0|722|1f;0h|N||N||
RN|72409795|BB985442|BB5962|EXT|3400|59|Lowell|59|41||02472||Stunning pet friendly townhouse in prime Watertown location! Enter into a spacious open living room with a fireplace and dining room area with that leads into a large eat-in kitchen. Kitchen boasts a granite island stainless steel appliances, dishwasher and disposal, as well as a big pantry closet. From the kitchen you have a door leading to a huge private deck. A half bath and oversized coat closet round out the first floor. Upstairs you'll find a huge master bedroom with master bath, two additional big bedrooms, as well as a guest bathroom with a bathtub. All the rooms come with ample closet space and hardwood floors throughout. Additional amenities include central AC, attached 1 car garage that leads into your basement plus a driveway, laundry in-unit, and a massive basement for storage. Natural light fills all the rooms and the side-by-side configuration of this 2-unit building means nobody lives above or beneath you.|13|10/12/2018 12:41:00 PM|454823925|Middlesex|MA|B|5|3|2|1|Y|2|999|1700|2f;1h|N||||
RN|72358339|BB981210|BB5200|PCG|2275|60|Howard Street|532|41|37E|02472||LAST BUILDING NOW RENTING AT PRE COMPLETION PRICES, CALL TODAY. Introducing Riverpark Lofts a newly constructed luxury rental community built with a condominium design! Third floor Studio 1 Bath 692 sqft residence with an innovative blend of contemporary charm and stylish sophistication. The residence features a masterfully designed, sleek European inspired gourmet kitchen with Granite countertops and stainless steel appliances, hardwood floors, washer/dryer & central air. Open living concept with sliding glass doors to a generous deck in some apartments.  Elevator to heated parking garage. The dog park is just across the street and pets will be considered on a case by case basis. Riverpark Lofts is conveniently located just outside Watertown square minutes to public transportation to Boston and Cambridge while at the same time retaining a wonderful suburban tranquility. $50 monthly pet fee. Monthly charge for heated garage parking. Check us out at riverparkloftswatertown|11|7/9/2018 12:23:00 PM|536875766|Middlesex|MA|D|3|0|1|0||1|99999|692|1f;0h|N||||
RN|72358356|BB981210|BB5200|PCG|2495|60|Howard Street|534|41|37E|02472||LAST BUILDING NOW RENTING AT PRE COMPLETION PRICES, CALL TODAY. Introducing Riverpark Lofts a newly constructed luxury rental community built with a condominium design! Third floor 1 Bed 1 Bath 785 sqft residence with an innovative blend of contemporary charm and stylish sophistication. The residence features a masterfully designed, sleek European inspired gourmet kitchen with Granite countertops and stainless steel appliances, hardwood floors, washer/dryer & central air. Open living concept with sliding glass doors to a generous deck in some apartments.  Elevator to heated parking garage. The dog park is just across the street and pets will be considered on a case by case basis. Riverpark Lofts is conveniently located just outside Watertown square minutes to public transportation to Boston and Cambridge while at the same time retaining a wonderful suburban tranquility. $50 monthly pet fee. Monthly charge for heated garage parking. Check us out at riverparkloftswatertown|12|7/9/2018 12:17:00 PM|536875632|Middlesex|MA|D|3|1|1|0||1|99999|785|1f;0h|N||||
RN|72358361|BB981210|BB5200|PCG|2395|60|Howard Street|535|41|37E|02472||LAST BUILDING NOW RENTING AT PRE COMPLETION PRICES, CALL TODAY. Introducing Riverpark Lofts a newly constructed luxury rental community built with a condominium design! Third floor 1 Bed 1 Bath 753 sqft residence with an innovative blend of contemporary charm and stylish sophistication. The residence features a masterfully designed, sleek European inspired gourmet kitchen with Granite countertops and stainless steel appliances, hardwood floors, washer/dryer & central air. Open living concept with sliding glass doors to a generous deck in some apartments.  Elevator to heated parking garage. The dog park is just across the street and pets will be considered on a case by case basis. Riverpark Lofts is conveniently located just outside Watertown square minutes to public transportation to Boston and Cambridge while at the same time retaining a wonderful suburban tranquility. $50 monthly pet fee. Monthly charge for heated garage parking. Check us out at riverparkloftswatertown|11|7/9/2018 11:56:00 AM|536873585|Middlesex|MA|D|3|1|1|0||1|99999|753|1f;0h|N||||
RN|72378026|BB981210|BB5200|PCG|2650|60|Howard Street|521|41|37E|02472||River-park Lofts is a newly constructed luxury rental community. 1 Bed+ office 1 Bath, combo live, and work residence. Features open living concepts with unique and inventive office/work area layouts. This live-work unit is an excellent opportunity for any new upstart or existing small business alike, allowing for a full, complete business presentation at a singularly low price and all legally zoned to do so. Each unit is intelligently designed for the use of small business entrepreneurs and professionals providing both open living concepts, which may transition effortlessly into work space and back to original resident space after hours. The residences feature granite- stainless-steel kit, hardwood fls, W/D & central air. Function/meeting room for presentations and or group events. There will also be a separate restaurant to entertain clients. Elevator to the heated garage for the resident ($100 per month) Free commercial parking for business associates and clients. Pets $50 monthly.|11|8/13/2018 11:20:00 AM|1023|Middlesex|MA|D|4|1|1|0|Y|0|9999|796|1f;0h|N||||
RN|72378029|BB981210|BB5200|PCG|2500|60|Howard Street|522|41|37E|02472||River-park Lofts is a newly constructed luxury rental community. 1 Bed+ office 1 Bath, combo live, and work residence. Features open living concepts with unique and inventive office/work area layouts. This live-work unit is an excellent opportunity for any new upstart or existing small business alike, allowing for a full, complete business presentation at a singularly low price and all legally zoned to do so. Each unit is intelligently designed for the use of small business entrepreneurs and professionals providing both open living concepts, which may transition effortlessly into work space and back to original resident space after hours. The residences feature granite- stainless-steel kit, hardwood fls, W/D & central air. Function/meeting room for presentations and or group events. There will also be a separate restaurant to entertain clients. Elevator to the heated garage for the resident ($100 per month) Free commercial parking for business associates and clients. Pets $50 monthly.|11|8/13/2018 11:26:00 AM|1023|Middlesex|MA|D|4|1|1|0|Y|0|9999|644|1f;0h|N||||
RN|72378037|BB981210|BB5200|PCG|2550|60|Howard Street|523|41|37E|02472||River-park Lofts is a newly constructed luxury rental community. 1 Bed+ office 1 Bath, combo live, and work residence. Features open living concepts with unique and inventive office/work area layouts. This live-work unit is an excellent opportunity for any new upstart or existing small business alike, allowing for a full, complete business presentation at a singularly low price and all legally zoned to do so. Each unit is intelligently designed for the use of small business entrepreneurs and professionals providing both open living concepts, which may transition effortlessly into work space and back to original resident space after hours. The residences feature granite- stainless-steel kit, hardwood fls, W/D & central air. Function/meeting room for presentations and or group events. There will also be a separate restaurant to entertain clients. Elevator to the heated garage for the resident ($100 per month) Free commercial parking for business associates and clients. Pets $50 monthly.|11|8/13/2018 11:32:00 AM|1023|Middlesex|MA|D|4|1|1|0|Y|0|9999|677|1f;0h|N||||
RN|72378039|BB981210|BB5200|PCG|2650|60|Howard Street|514|41|37E|02472||River-park Lofts is a newly constructed luxury rental community. 1 Bed+ office 1 Bath, combo live, and work residence. Features open living concepts with unique and inventive office/work area layouts. This live-work unit is an excellent opportunity for any new upstart or existing small business alike, allowing for a full, complete business presentation at a singularly low price and all legally zoned to do so. Each unit is intelligently designed for the use of small business entrepreneurs and professionals providing both open living concepts, which may transition effortlessly into work space and back to original resident space after hours. The residences feature granite- stainless-steel kit, hardwood fls, W/D & central air. Function/meeting room for presentations and or group events. There will also be a separate restaurant to entertain clients. Elevator to the heated garage for the resident ($100 per month) Free commercial parking for business associates and clients. Pets $50 monthly.|12|8/13/2018 11:33:00 AM|1023|Middlesex|MA|D|4|1|1|0|Y|0|9999|785|1f;0h|N||||
RN|72427255|CN225130|AN4411|PCG|2000|33|Church|2|41||02472||Very unique two bedroom PLUS BONUS rooms!!! 2 levels. Front porch off of kitchen.Tons of space. Big bathroom. Laundry room comes with washer / dryer.   First level contains both bedrooms, bathroom and kitchen. Second level has 2 big bonus rooms great for a work out area, office or extra storage. A must see!|11|12/17/2018 5:11:00 PM|0|Middlesex|MA|D|6|2|1|0||2|0|850|1f;0h|N||||
RN|72428818|E9500717|BB3298|PCG|2500|22|Perry Street|22|41||02472||Amazing renovation! Beautiful 3 bedroom, 2 bath unit located on the first floor of a wonderful 2 family home in Watertown. Modern updates include a gorgeous kitchen with solid wood cabinets, granite counters and stainless steel appliances. Open concept living room/dining room, energy efficient windows, beautiful hardwood and tiled floors, central ac & heat. Washer/dryer and private storage available in basement. Great patio and back yard for entertaining guests or just relaxing. Close to major roads, highways, bus routes and the Waverley Commuter Rail Station. Parking for 3 cars depending on size of car. No Pets, No Smoking. Available for Long Term or Short Term. Additional Fees for Short term or furnished rental. Available now.|17|12/1/2018 2:10:00 PM|0|Middlesex|MA|D|5|3|2|0|Y|3|4917|1175|2f;0h|N||||
RN|72383564|CN207433|NB2543|ACT|1900|49|Newland Road|1|42||02476||Bright and sunny FIRST floor apartment. The foyer leads to a spacious living room and full sized dining room. The dining room will serve all your needs from casual to formal dining. Beautiful hardwood floors throughout. You will enjoy cooking in this bright eat-in kitchen. The appliances are white, with a dishwasher, refrigerator and a gas range.  There are two good sized bedrooms and one bath. Save money and time doing your laundry with a washer and dryer in the basement. There is a front porch and a rear deck with a fenced in backyard (common area for both units). Paved driveway with two tandem off street parking spots. The apartment is close to bus terminal, bike path, Gold's gym and shopping. Close to Route 2 and Route 128. Pets are negotiable. Lease will be considered till the end of June 2019. A longer term is negotiable till end of April 2020.|15|8/23/2018 2:18:00 PM|0|Middlesex|MA|D|5|2|1|0|N|2|4530|1050|1f;0h|N||N||N
RN|72384915|BB815818|BB3298|ACT|2800|1|Watermill Place|225|42||02476||BEAUTIFUL 2BR, 2 Full BA CONDO FOR RENT: Sunny, updated End Unit at Watermill Place has an open floor plan - ideal for entertaining - expansive windows w panoramic views, plus private balcony overlooking the Mill Brook. Renovated kitchen features white cabinets w crown molding, granite counters, new ss appliances, faucet & sink. Spacious Master BR w ensuite BA, has double closets and balcony access. Second good-sized BR w 2 closets, is adjacent to 2nd full BA, and is perfect for a roommate, guests or home office/den. In unit laundry and same floor storage.  BONUS: 2 garage parking spaces!  Premier, well maintained, elevatored building w welcoming lobby and gym. Convenient to the bike path, Reservoir Beach, public transportation, commuting routes & vibrant Mass. Ave. shops & restaurants. No pets; non-smokers only.|20|12/20/2018 2:58:00 PM|327867|Middlesex|MA|C|4|2|2|0|Y|2|0|1071|2f;0h|N||||N
RN|72395462|BB903669|BB3258|ACT|3000|5-7|Patrick St.|7|42||02474||Spacious three bedroom unit with open floor plan. Private porch facing the back yard.  Large eat-in kitchen with granite counter top and ceramic floors. In-unit laundry. Generously sized master bedroom. One and a half bathrooms. Lots of storage area. Close to playground, sports field, tennis courts, shops, restaurants, transportation, I-93, Route 16, Route 2, Alewife T Station and schools.|7|11/17/2018 11:15:00 AM|1148|Middlesex|MA|B|6|3|1|1||2|7512|1332|1f;1h|N||||
RN|72396290|BB900049|AC1277|ACT|1700|146|Madison Avenue|146|42||02474||Available NOW!  This lead compliant first floor apartment is located in a neighborhood near McClennen Park. The large living room is carpeted and has a deep closet and picture window.  The dining room is tiled.  The eat in kitchen is fully applianced with range, refrigerator, dishwasher, disposal and stackable washer/dryer, and has new granite counters and tile backsplash.  There is a good sized master bedroom with pergot flooring and large sliding closet, and a second bedroom with wood parquet flooring.  One tiled bath with new granite vanity.  Utilities are not included; heat/hot water is electric.  Storage shed provided.  Off street parking is provided for 2 cars.  Landlord provides snow removal; tenants must shovel out their parking spaces.  No pets, nonsmokers only.  Electric bills average $181.61/month based on former tenants' usage.  First lease to summer 2019 with option to renew annually. First, security deposit, fee.  Renter's insurance is required.  2BD-XYZ|12|11/5/2018 2:18:00 PM|-1598992416|Middlesex|MA|D|5|2|1|0|N|2|0|1152|1f;0h|N||||
RN|72408163|CT005119|AN1787|ACT|1950|116|Paul Revere Rd|1|42|01X|02476||Sunny and spacious two bedroom apartment in multi-family. Features include oversize eat in kitchen with newer refrigerator, hardwood floors throughout, newer in-unit washer and dryer. 1 minute walking distance to trader Joes, Walgreens, Starbucks, bikepath and public transportation to Alewife and Harvard Square.Minutes to route 2 and 128.|14|10/10/2018 11:05:00 AM|1226002417|Middlesex|MA|D|5|2|1|0|N|1|3370|1200|1f;0h|N||N||
RN|72417919|CN205872|AN3160|ACT|3500|82|George Street||42||02476||Fabulous single family home in move-in condition available for immediate rental, just steps to the Dallin School! Located in a lovely neighborhood, this meticulously maintained 3 BR, 3 full bath Cape offers wonderful amenities for its new tenants. Generous living space on the first floor with living, dining, and an incredible sun porch overlooking the beautiful and private fenced-in yard. An updated kitchen with stainless steel appliances and granite countertops, full bath, and 1 BR, easily used for den, office or playroom, round out the first floor, but there is so much more to enjoy. Two large bedrooms and full bath on second level with great closet space. Even more rare for this style home is the amazing finished basement space, with an additional family room, large full bath, and huge walk-in closet! A newly painted interior adds to the warmth of this consistently updated home. Add to all of this a coveted attached garage, and your wish list is complete in much desired Arlington!|30|10/31/2018 1:15:00 PM|0|Middlesex|MA|A|8|3|3|0|N|3|6500|1663|3f;0h|N||N||N
RN|72417935|CN204858|B95027|ACT|2500|10|MOUNT VERNON ST|1|42||02476||SPACIOUS, SUNNY, 3 BED 1 BATH WITH HARDWOOD FLOORS.  GREAT LOCATION RIGHT OFF MASS AVE AND CLOSE TO PUBLIC TRANSPORTATION INCLUDING THE 77 AND THE BIKE PATH.  FULLY APPLIANCED EAT IN- KITCHEN INCLUDING- STOVE, FRIDGE, DISHWASHER, DISPOSAL. LIVINGROOM AND DINING ROOM AREA.  UNIT ALSO COMES WITH WASHER/DRYER IN THE UNIT!  ALSO HAS AMPLE STORAGE IN THE BASEMENT.  COMES WITH 2 CAR OFF STREET PARKING.  A SIT OUT PORCH WITH SOME YARD AREA. APARTMENT WILL HAVE UPDATED RENOVATIONS INCLUDING A BATHROOM, REFINISHED FLOORS, AND FRESH PAINT FOR THE INCOMING TENANT.|6|10/31/2018 1:28:00 PM|0|Middlesex|MA|D|6|3|1|0||2|99999|1450|1f;0h|N||||
RN|72419269|A0001367|AN1524|ACT|3400|28-30|Allen|30|42|01Z|02476||Huge 4br apartment on second and third floor of a duplex. Nice sized rooms, dining room with builtins, living room with fireplace large kitchen with upgraded cabinetry and granite counter tops. Laundry hookups in the unit Not too many like this in the area this is ready Dec 1st. Come check out this great place in a nice neighborhood. See walkthrough video below.|17|11/2/2018 1:43:00 PM|899298652|Middlesex|MA|B|7|4|2|0|Y|2|0.12|2010|2f;0h|N||N||N
RN|72421197|NB111357|NB1969|ACT|2500|11|Higgins St|2|42||02476||ALL UTILITIES INCLUDED   Second Floor of a Two Family on a Quiet Residential Street - All New Renovation   Spacious Unit has Two Large Bedrooms and a Study/Guest Room/Sun Room, Beautiful Updated Bathroom, Separate Living and Dining Rooms, Kitchen with All Modern Appliances, Back Porch   FREE Laundry   This Amazing Deal INCLUDES:   HEAT, HOT WATER, GAS, ELECTRICITY, WATER/SEWER and PARKING|12|12/7/2018 4:55:00 PM|1073745917|Middlesex|MA|D|6|2|1|0||2|9999|9999|1f;0h|N||||
RN|72423230|CN207420|AN2314|ACT|2500|62|Newport Street|62|42||02476||NO FEE!  RENT REDUCTION!  Bright, airy 2nd floor Philadelphia style 3 bed,1 bath apartment on a lovely quiet tree-lined street in Arlington Heights.  Spacious living room, sunroom, separate dining room with built in china cabinet, hall pantry, eat-in kitchen, two ample bedrooms, and a full bath on the second floor, large extra bedroom on the third floor.  The attic is also available exclusively for use of the apartment.  Enclosed 3-season porch off the kitchen, sunlight from all directions, new energy-efficient gas heater, washer/dryer in basement, one garage parking space and one driveway parking space.  Easy access to Rte 2, the Mass Ave bus to Harvard Square, the Mass Ave Stop'n'Shop, Blue Ribbon Bar-B-Q, Robbins Library, and the vibrant restaurant scene in Arlington Center.  1st lease to May 31, 2019.|18|11/13/2018 12:31:00 PM|1275072502|Middlesex|MA|D|6|3|1|0||2|99999999|1300|1f;0h|N||||
RN|72424174|B8001103|BB9584|ACT|2750|17-19|Grafton St|19|42|01Z|02474||Spacious and light filled - the entire 1st floor of this 3 unit, high end apartment building. Awesome East Arlington location! Near shops, restaurants, Capitol Theatre, Minuteman Commuter Bikeway. Close to Alewife Red Line T (1 mile), and easy access to Harvard Sq via the 77 bus. Extra wide new windows. New high efficiency gas heat with forced hot-water radiators and central AC. Modern kitchen with ample surface area on granite countertops, newer kitchen cabinets, and stainless steel appliances - dishwasher & disposal, gas range. Full-Size decorative fireplace. Interior access to basement storage and laundry hook ups. Hardwood floors. Extra large master bedroom. Tons of closet space! Nearby municipal lot if needing second car. Tenant pays own electric and gas. Water, Sewer, Landscaping, Snow-removal, and 1 parking spot, all included. Professionally managed. 3x rent to sign lease (first, security, brokerage fee)|30|1/16/2019 7:00:00 AM|0|Middlesex|MA|D|6|2|1|0||1|5000|1200|1f;0h|N||||
RN|72425314|TM327989|BB2431|ACT|3800|223|Renfrew St||42||02476||This delightful and lovingly maintained single family freshly painted Cape has been fully renovated with a new kitchen, new air conditioning and gas heating systems, and new windows. As you walk into the home, you’ll enter the welcoming living room, with a fireplace for cold winter days. Adjacent to the living room is the dining room, which opens to the newly remodeled kitchen. It boasts stainless steel appliances, granite countertops, and new wood cabinetry. The kitchen also has a large island, making cooking and entertaining a joy. One bedroom and an updated half bath round out the first floor. Upstairs are two large bedrooms and a renovated full bath. The heated basement is spacious and has a wet bar and cabinets, as well as laundry. Walk out to a new patio and a beautiful, mature perennial garden and grape vines – a very special yard! The home is ideally located near routes 2 and 95, the T, and Harvard. Off street parking for three cars.|19|11/28/2018 11:30:00 AM|4722184|Middlesex|MA|A|6|3|1|1|N|3|6000|2122|1f;1h|N||N||N
RN|72426381|CN210027|BB9584|ACT|2200|63|Webcowet|1|42||02474||Bright and Sunny Freshly painted apartment in the heart of Arlington. Beautiful Hardwood floors throughout.  The unit features 2 bedrooms,1 bath, living and dining room, and a bonus sun room perfect for a home office.  Large eat in kitchen with dishwasher. Shared  fenced in yard, Two parking spots one Garage spot  . This delightful apartment is less than a half mile from Arlington centers restaurants, shops and an independent theater. It is just a short block from the Mystic River and Lakes,  Washer and dryer included in basement area.  1 cat is okay, no dogs. No smoking.|14|1/11/2019 7:12:00 AM|2080761|Middlesex|MA|D|6|2|1|0|N|2|999|1000|1f;0h|N||||
RN|72426778|B8001103|BB9584|ACT|2900|21-23|Grafton St|23|42|01Z|02474||All new interior gut rehab construction. Top floor (2nd floor) in a 2 family style house in East Arlington. Professionally managed with snow removal and grounds maintenance included. 1 parking space included. Private laundry hookups and extra storage in the basement. 3x rent to sign lease (1st month, security deposit, brokerage fee)|15|1/16/2019 6:59:00 AM|32767|Middlesex|MA|B|6|2|1|0||1|4000|1200|1f;0h|N||||
RN|72429026|CT005567|NB3599|ACT|2375|975|Massachusetts Ave|408|42||02476||Simply stunning, sunny, and spacious 2-bedroom, 2 full bathroom apartment in the highly desirable Rembrandt Condominiums.  This unit features wood flooring in the open living/dining area which leads into an amazing glass solarium with terrific city views, a fully-equipped kitchen with newly installed quartz countertops and sleek white cabinets, central A/C, and an in-unit W/D.  The master bedroom features fabulous closet space and a master bath.  The second bedroom is spacious and also enjoys great closet space.  This highly desirable condo complex features a penthouse clubroom, a fitness center, and a glorious roof deck.  One garage parking spot is included in the rent.  Located close to the Minuteman Bike Trail and on the 77 and 79 bus routes for easy access to Alewife, Porter Square, and Harvard Square.  Available February 1, 2019.  No Pets or Smoking permitted anywhere on premises.|17|12/2/2018 10:13:00 PM|0|Middlesex|MA|C|4|2|2|0|Y|1|9999|1093|2f;0h|N||||
RN|72429051|CT007528|B95050|ACT|3900|17|Cheviot St|17|42||02174||This charming 1920s Dutch Colonial has been totally renovated but in keeping with the era.  Gorgeous new kitchen; hardwood floors throughout, 2 sets of French doors on either side of fireplace lead to family room; sliders to deck; built in bookcases and cabinets, lots of storage; 2 car garage and best of all.... views of Mystic Lake with private beach (across the street) for tenant's use.|30|12/3/2018 7:51:00 AM|0|Middlesex|MA|A|7|3|1|1|N|4|8000|2100|1f;1h|N||Y|G|N
RN|72431086|BB900049|AC1277|ACT|2000|18|Hamilton Rd|405|42|01Z|02474||Available NOW!  WATERFRONT 1 bedroom unit at Spy Pond Condominiums!  Heat and hot water are included in the monthly rent. This 4th floor unit has light colored wall to wall carpeting in great condition, and an open concept living/dining area with A/C and glass sliders to an exterior balcony with unobstructed pond views. The galley kitchen has electric stove, dishwasher, disposal, microwave, and refrigerator.  Large bedroom with great closet space.  Tiled bath with white vanity and bead board.  Common coin op laundry conveniently located right across the hall. Off street assigned parking for one car.  Fabulous East location on the Minuteman Bike Path, with easy access to the Capitol Theatre district and Arlington Center. Alewife Station is less than a mile away, and public transportation is right up the street. NO PETS, NONSMOKERS ONLY. First month, security, fee. First lease to 6/30/19 with renewal option. Renter's insurance required.  1BD-XYZ|21|1/15/2019 2:17:00 PM|131071|Middlesex|MA|C|3|1|1|0||1|0|622|1f;0h|Y|E|Y|K|
RN|72432070|CN207206|NB2930|ACT|2500|62|Newport St|2|42||02476||Sunny Victorian house, feature 2 levels, full living room and dinning room, new window, 1 garage and 1 off street parking spot included with the rent. really quite family neiborhoods, close to Bus line, easy public transportation|17|12/12/2018 10:46:00 AM|0|Middlesex|MA|B|7|3|1|0||2|999999|99999|1f;0h|N||||
RN|72432776|BB807741|NB5025|ACT|2200|86|Everett st|2|42||02474||Looking for a top floor unit in East Arlington that allows pets? Well, look no further - this 3 bedroom apartment has charm and character throughout. Are you a fan of natural light? This unit lit up with natural light through out. Do you have a dog that needs a home? This apartment is very dog friendly. No dog fees! Bring your check book and call uhaul because this will be your new home.|6|12/14/2018 12:27:00 AM|0|Middlesex|MA|D|5|3|1|0||2|0|1800|1f;0h|N||||
RN|72432895|B8001103|BB9584|ACT|2500|14|Trowbridge St|1|42|01Z|02474||Available MARCH 1st! Highly sought after East Arlington location. First floor with 1 bedroom on the main floor and 2 large bedrooms upstairs in a grand Victorian era Philadelphia style 2-family house. Deleaded with compliance paperwork. Private storage and laundry in basement. 2 parking spaces included on paved driveway. Pets, dogs / cats could be OK. Close to Restaurants, shops, CVS, Capitol Theatre, Minuteman Commuter Bikeway, and Alewife Red Line T station. 3x rent to sign lease (broker fee, first month, security deposit)|18|12/14/2018 1:03:00 PM|2290|Middlesex|MA|D|7|3|1|0||2|5000|1500|1f;0h|||||
